순번,국립공원,사무소,관리지구,탐방지역,일자,전체 탐방객수
1694,설악산,설악산,설악동,설악동 야영장,2018.5.22,20
1695,설악산,설악산,설악동,설악동 탐방안내소,2018.5.22,0
1696,설악산,설악산,오색지구,남설악,2018.5.22,237
1697,설악산,설악산,오색지구,약수터입구,2018.5.22,983
1698,설악산,설악산,오색지구,용소폭포,2018.5.22,222
1699,설악산,설악산,오색지구,흘림골,2018.5.22,0
1700,설악산,설악산,장수대지구,장수대,2018.5.22,215
1701,설악산,설악산,장수대지구,한계령,2018.5.22,389
1702,설악산,설악산,백담지구,남교리,2018.5.22,146
1703,설악산,설악산,백담지구,백담,2018.5.22,1455
1704,설악산,설악산,점봉산,점봉산(곰배령),2018.5.22,0
1705,설악산,설악산,설악동,설악동,2018.5.23,2953
1706,설악산,설악산,설악동,설악동 야영장,2018.5.23,40
1707,설악산,설악산,설악동,설악동 탐방안내소,2018.5.23,0
1708,설악산,설악산,오색지구,남설악,2018.5.23,36
1709,설악산,설악산,오색지구,약수터입구,2018.5.23,269
1710,설악산,설악산,오색지구,용소폭포,2018.5.23,103
1711,설악산,설악산,오색지구,흘림골,2018.5.23,0
1712,설악산,설악산,장수대지구,장수대,2018.5.23,82
1713,설악산,설악산,장수대지구,한계령,2018.5.23,148
1714,설악산,설악산,백담지구,남교리,2018.5.23,19
1715,설악산,설악산,백담지구,백담,2018.5.23,377
1716,설악산,설악산,점봉산,점봉산(곰배령),2018.5.23,544
1717,설악산,설악산,설악동,설악동,2018.5.24,3375
1718,설악산,설악산,설악동,설악동 야영장,2018.5.24,32
1719,설악산,설악산,설악동,설악동 탐방안내소,2018.5.24,0
1720,설악산,설악산,오색지구,남설악,2018.5.24,163
1721,설악산,설악산,오색지구,약수터입구,2018.5.24,308
1722,설악산,설악산,오색지구,용소폭포,2018.5.24,494
1723,설악산,설악산,오색지구,흘림골,2018.5.24,0
1724,설악산,설악산,장수대지구,장수대,2018.5.24,51
1725,설악산,설악산,장수대지구,한계령,2018.5.24,302
1726,설악산,설악산,백담지구,남교리,2018.5.24,31
1727,설악산,설악산,백담지구,백담,2018.5.24,700
1728,설악산,설악산,점봉산,점봉산(곰배령),2018.5.24,556
1729,설악산,설악산,설악동,설악동,2018.5.25,4687
1730,설악산,설악산,설악동,설악동 야영장,2018.5.25,196
1731,설악산,설악산,설악동,설악동 탐방안내소,2018.5.25,0
1732,설악산,설악산,오색지구,남설악,2018.5.25,161
1733,설악산,설악산,오색지구,약수터입구,2018.5.25,343
1734,설악산,설악산,오색지구,용소폭포,2018.5.25,159
1735,설악산,설악산,오색지구,흘림골,2018.5.25,0
1736,설악산,설악산,장수대지구,장수대,2018.5.25,53
1737,설악산,설악산,장수대지구,한계령,2018.5.25,223
1738,설악산,설악산,백담지구,남교리,2018.5.25,33
1739,설악산,설악산,백담지구,백담,2018.5.25,719
1740,설악산,설악산,점봉산,점봉산(곰배령),2018.5.25,608
1741,설악산,설악산,설악동,설악동,2018.5.26,10583
1742,설악산,설악산,설악동,설악동 야영장,2018.5.26,388
1743,설악산,설악산,설악동,설악동 탐방안내소,2018.5.26,0
1744,설악산,설악산,오색지구,남설악,2018.5.26,849
1745,설악산,설악산,오색지구,약수터입구,2018.5.26,900
1746,설악산,설악산,오색지구,용소폭포,2018.5.26,664
1747,설악산,설악산,오색지구,흘림골,2018.5.26,0
1748,설악산,설악산,장수대지구,장수대,2018.5.26,346
1749,설악산,설악산,장수대지구,한계령,2018.5.26,836
1750,설악산,설악산,백담지구,남교리,2018.5.26,218
1751,설악산,설악산,백담지구,백담,2018.5.26,3161
1752,설악산,설악산,점봉산,점봉산(곰배령),2018.5.26,1122
1753,설악산,설악산,설악동,설악동,2018.5.27,9982
1754,설악산,설악산,설악동,설악동 야영장,2018.5.27,84
1755,설악산,설악산,설악동,설악동 탐방안내소,2018.5.27,0
1756,설악산,설악산,오색지구,남설악,2018.5.27,561
1757,설악산,설악산,오색지구,약수터입구,2018.5.27,803
1758,설악산,설악산,오색지구,용소폭포,2018.5.27,357
1759,설악산,설악산,오색지구,흘림골,2018.5.27,0
1760,설악산,설악산,장수대지구,장수대,2018.5.27,358
1761,설악산,설악산,장수대지구,한계령,2018.5.27,653
1762,설악산,설악산,백담지구,남교리,2018.5.27,285
1763,설악산,설악산,백담지구,백담,2018.5.27,2435
1764,설악산,설악산,점봉산,점봉산(곰배령),2018.5.27,1410
1765,설악산,설악산,설악동,설악동,2018.5.28,5695
1766,설악산,설악산,설악동,설악동 야영장,2018.5.28,88
1767,설악산,설악산,설악동,설악동 탐방안내소,2018.5.28,0
1768,설악산,설악산,오색지구,남설악,2018.5.28,150
1769,설악산,설악산,오색지구,약수터입구,2018.5.28,428
1770,설악산,설악산,오색지구,용소폭포,2018.5.28,203
1771,설악산,설악산,오색지구,흘림골,2018.5.28,0
1772,설악산,설악산,장수대지구,장수대,2018.5.28,61
1773,설악산,설악산,장수대지구,한계령,2018.5.28,135
1774,설악산,설악산,백담지구,남교리,2018.5.28,52
1775,설악산,설악산,백담지구,백담,2018.5.28,663
1776,설악산,설악산,점봉산,점봉산(곰배령),2018.5.28,0
1777,설악산,설악산,설악동,설악동,2018.5.29,5722
1778,설악산,설악산,설악동,설악동 야영장,2018.5.29,64
1779,설악산,설악산,설악동,설악동 탐방안내소,2018.5.29,0
1780,설악산,설악산,오색지구,남설악,2018.5.29,148
1781,설악산,설악산,오색지구,약수터입구,2018.5.29,328
1782,설악산,설악산,오색지구,용소폭포,2018.5.29,257
1783,설악산,설악산,오색지구,흘림골,2018.5.29,0
1784,설악산,설악산,장수대지구,장수대,2018.5.29,517
1785,설악산,설악산,장수대지구,한계령,2018.5.29,288
1786,설악산,설악산,백담지구,남교리,2018.5.29,446
1787,설악산,설악산,백담지구,백담,2018.5.29,1243
1788,설악산,설악산,점봉산,점봉산(곰배령),2018.5.29,0
1789,설악산,설악산,설악동,설악동,2018.5.30,5338
1790,설악산,설악산,설악동,설악동 야영장,2018.5.30,64
1791,설악산,설악산,설악동,설악동 탐방안내소,2018.5.30,0
1792,설악산,설악산,오색지구,남설악,2018.5.30,117
1793,설악산,설악산,오색지구,약수터입구,2018.5.30,289
1794,설악산,설악산,오색지구,용소폭포,2018.5.30,102
1795,설악산,설악산,오색지구,흘림골,2018.5.30,0
1796,설악산,설악산,장수대지구,장수대,2018.5.30,31
1797,설악산,설악산,장수대지구,한계령,2018.5.30,214
1798,설악산,설악산,백담지구,남교리,2018.5.30,197
1799,설악산,설악산,백담지구,백담,2018.5.30,1130
1800,설악산,설악산,점봉산,점봉산(곰배령),2018.5.30,702
1801,설악산,설악산,설악동,설악동,2018.5.31,5094
1802,설악산,설악산,설악동,설악동 야영장,2018.5.31,40
1803,설악산,설악산,설악동,설악동 탐방안내소,2018.5.31,0
1804,설악산,설악산,오색지구,남설악,2018.5.31,141
1805,설악산,설악산,오색지구,약수터입구,2018.5.31,444
1806,설악산,설악산,오색지구,용소폭포,2018.5.31,268
1807,설악산,설악산,오색지구,흘림골,2018.5.31,0
1808,설악산,설악산,장수대지구,장수대,2018.5.31,47
1809,설악산,설악산,장수대지구,한계령,2018.5.31,172
1810,설악산,설악산,백담지구,남교리,2018.5.31,83
1811,설악산,설악산,백담지구,백담,2018.5.31,541
1812,설악산,설악산,점봉산,점봉산(곰배령),2018.5.31,396
1813,설악산,설악산,설악동,설악동,2018.6.1,4463
1814,설악산,설악산,설악동,설악동 야영장,2018.6.1,248
1815,설악산,설악산,설악동,설악동 탐방안내소,2018.6.1,0
1816,설악산,설악산,오색지구,남설악,2018.6.1,233
1817,설악산,설악산,오색지구,약수터입구,2018.6.1,425
1818,설악산,설악산,오색지구,용소폭포,2018.6.1,118
1819,설악산,설악산,오색지구,흘림골,2018.6.1,0
1820,설악산,설악산,장수대지구,장수대,2018.6.1,66
1821,설악산,설악산,장수대지구,한계령,2018.6.1,227
1822,설악산,설악산,백담지구,남교리,2018.6.1,122
1823,설악산,설악산,백담지구,백담,2018.6.1,1330
1824,설악산,설악산,점봉산,점봉산(곰배령),2018.6.1,425
1825,설악산,설악산,설악동,설악동,2018.6.2,9583
1826,설악산,설악산,설악동,설악동 야영장,2018.6.2,404
1827,설악산,설악산,설악동,설악동 탐방안내소,2018.6.2,0
1828,설악산,설악산,오색지구,남설악,2018.6.2,1272
1829,설악산,설악산,오색지구,약수터입구,2018.6.2,776
1830,설악산,설악산,오색지구,용소폭포,2018.6.2,481
1831,설악산,설악산,오색지구,흘림골,2018.6.2,0
1832,설악산,설악산,장수대지구,장수대,2018.6.2,230
1833,설악산,설악산,장수대지구,한계령,2018.6.2,691
1834,설악산,설악산,백담지구,남교리,2018.6.2,167
1835,설악산,설악산,백담지구,백담,2018.6.2,3325
1836,설악산,설악산,점봉산,점봉산(곰배령),2018.6.2,936
1837,설악산,설악산,설악동,설악동,2018.6.3,8640
1838,설악산,설악산,설악동,설악동 야영장,2018.6.3,124
1839,설악산,설악산,설악동,설악동 탐방안내소,2018.6.3,0
1840,설악산,설악산,오색지구,남설악,2018.6.3,632
1841,설악산,설악산,오색지구,약수터입구,2018.6.3,690
1842,설악산,설악산,오색지구,용소폭포,2018.6.3,439
1843,설악산,설악산,오색지구,흘림골,2018.6.3,0
1844,설악산,설악산,장수대지구,장수대,2018.6.3,421
1845,설악산,설악산,장수대지구,한계령,2018.6.3,706
1846,설악산,설악산,백담지구,남교리,2018.6.3,524
1847,설악산,설악산,백담지구,백담,2018.6.3,2132
1848,설악산,설악산,점봉산,점봉산(곰배령),2018.6.3,1449
1849,설악산,설악산,설악동,설악동,2018.6.4,4486
1850,설악산,설악산,설악동,설악동 야영장,2018.6.4,92
1851,설악산,설악산,설악동,설악동 탐방안내소,2018.6.4,0
1852,설악산,설악산,오색지구,남설악,2018.6.4,86
1853,설악산,설악산,오색지구,약수터입구,2018.6.4,266
1854,설악산,설악산,오색지구,용소폭포,2018.6.4,82
1855,설악산,설악산,오색지구,흘림골,2018.6.4,0
1856,설악산,설악산,장수대지구,장수대,2018.6.4,39
1857,설악산,설악산,장수대지구,한계령,2018.6.4,136
1858,설악산,설악산,백담지구,남교리,2018.6.4,33
1859,설악산,설악산,백담지구,백담,2018.6.4,788
1860,설악산,설악산,점봉산,점봉산(곰배령),2018.6.4,0
1861,설악산,설악산,설악동,설악동,2018.6.5,4047
1862,설악산,설악산,설악동,설악동 야영장,2018.6.5,116
1863,설악산,설악산,설악동,설악동 탐방안내소,2018.6.5,0
1864,설악산,설악산,오색지구,남설악,2018.6.5,151
1865,설악산,설악산,오색지구,약수터입구,2018.6.5,375
1866,설악산,설악산,오색지구,용소폭포,2018.6.5,93
1867,설악산,설악산,오색지구,흘림골,2018.6.5,0
1868,설악산,설악산,장수대지구,장수대,2018.6.5,75
1869,설악산,설악산,장수대지구,한계령,2018.6.5,241
1870,설악산,설악산,백담지구,남교리,2018.6.5,86
1871,설악산,설악산,백담지구,백담,2018.6.5,797
1872,설악산,설악산,점봉산,점봉산(곰배령),2018.6.5,0
1873,설악산,설악산,설악동,설악동,2018.6.6,5364
1874,설악산,설악산,설악동,설악동 야영장,2018.6.6,96
1875,설악산,설악산,설악동,설악동 탐방안내소,2018.6.6,0
1876,설악산,설악산,오색지구,남설악,2018.6.6,418
1877,설악산,설악산,오색지구,약수터입구,2018.6.6,576
1878,설악산,설악산,오색지구,용소폭포,2018.6.6,224
1879,설악산,설악산,오색지구,흘림골,2018.6.6,0
1880,설악산,설악산,장수대지구,장수대,2018.6.6,101
1881,설악산,설악산,장수대지구,한계령,2018.6.6,455
1882,설악산,설악산,백담지구,남교리,2018.6.6,139
1883,설악산,설악산,백담지구,백담,2018.6.6,1361
1884,설악산,설악산,점봉산,점봉산(곰배령),2018.6.6,869
1885,설악산,설악산,설악동,설악동,2018.6.7,3852
1886,설악산,설악산,설악동,설악동 야영장,2018.6.7,80
1887,설악산,설악산,설악동,설악동 탐방안내소,2018.6.7,0
1888,설악산,설악산,오색지구,남설악,2018.6.7,107
1889,설악산,설악산,오색지구,약수터입구,2018.6.7,261
1890,설악산,설악산,오색지구,용소폭포,2018.6.7,91
1891,설악산,설악산,오색지구,흘림골,2018.6.7,0
1892,설악산,설악산,장수대지구,장수대,2018.6.7,20
1893,설악산,설악산,장수대지구,한계령,2018.6.7,192
1894,설악산,설악산,백담지구,남교리,2018.6.7,139
1895,설악산,설악산,백담지구,백담,2018.6.7,508
1896,설악산,설악산,점봉산,점봉산(곰배령),2018.6.7,469
1897,설악산,설악산,설악동,설악동,2018.6.8,4595
1898,설악산,설악산,설악동,설악동 야영장,2018.6.8,212
1899,설악산,설악산,설악동,설악동 탐방안내소,2018.6.8,0
1900,설악산,설악산,오색지구,남설악,2018.6.8,102
1901,설악산,설악산,오색지구,약수터입구,2018.6.8,282
1902,설악산,설악산,오색지구,용소폭포,2018.6.8,68
1903,설악산,설악산,오색지구,흘림골,2018.6.8,0
1904,설악산,설악산,장수대지구,장수대,2018.6.8,42
1905,설악산,설악산,장수대지구,한계령,2018.6.8,149
1906,설악산,설악산,백담지구,남교리,2018.6.8,47
1907,설악산,설악산,백담지구,백담,2018.6.8,950
1908,설악산,설악산,점봉산,점봉산(곰배령),2018.6.8,444
1909,설악산,설악산,설악동,설악동,2018.6.9,8578
1910,설악산,설악산,설악동,설악동 야영장,2018.6.9,312
1911,설악산,설악산,설악동,설악동 탐방안내소,2018.6.9,0
1912,설악산,설악산,오색지구,남설악,2018.6.9,717
1913,설악산,설악산,오색지구,약수터입구,2018.6.9,573
1914,설악산,설악산,오색지구,용소폭포,2018.6.9,373
1915,설악산,설악산,오색지구,흘림골,2018.6.9,0
1916,설악산,설악산,장수대지구,장수대,2018.6.9,325
1917,설악산,설악산,장수대지구,한계령,2018.6.9,634
1918,설악산,설악산,백담지구,남교리,2018.6.9,204
1919,설악산,설악산,백담지구,백담,2018.6.9,3031
1920,설악산,설악산,점봉산,점봉산(곰배령),2018.6.9,903
1921,설악산,설악산,설악동,설악동,2018.6.10,5594
1922,설악산,설악산,설악동,설악동 야영장,2018.6.10,60
1923,설악산,설악산,설악동,설악동 탐방안내소,2018.6.10,0
1924,설악산,설악산,오색지구,남설악,2018.6.10,468
1925,설악산,설악산,오색지구,약수터입구,2018.6.10,444
1926,설악산,설악산,오색지구,용소폭포,2018.6.10,188
1927,설악산,설악산,오색지구,흘림골,2018.6.10,0
1928,설악산,설악산,장수대지구,장수대,2018.6.10,468
1929,설악산,설악산,장수대지구,한계령,2018.6.10,391
1930,설악산,설악산,백담지구,남교리,2018.6.10,565
1931,설악산,설악산,백담지구,백담,2018.6.10,1849
1932,설악산,설악산,점봉산,점봉산(곰배령),2018.6.10,1459
